Probe	hour1	hour6	hour24	day2	day7
RNF123	0.0100059999999997	0.325753000000001	-0.133154	-0.213397000000001	-0.325587
UNKL	-0.273498	-0.411122	0.379462	-0.193471	-0.13924
CHST8	-0.173049	0.282373	-0.404682	0.0914454999999998	0.122416
RXFP3	-0.176029	0.0378850000000002	0.120578	0.25742	-0.24555
C12orf39	-0.108436	-0.262661	-0.033277	-0.166372000000001	0.504012
TACO1	0.0543089999999999	-0.071669	-0.163254	0.2509435	0.191167
C9orf31	-0.316789999999999	-0.257690999999999	0.0493600000000001	0.1567095	-0.0773950000000001
NOD1	-0.0757920000000007	0.0984030000000002	-0.103019	-0.148982999999999	-0.123946999999999
NCR2	0.0701429999999998	0.0939389999999998	0.177328	0.3263715	-0.179337
ARMC4	-0.0912579999999998	-0.0228250000000001	-0.0456060000000003	-0.229491	-0.146728
CCDC88A	0.620126	0.105538	-0.0768360000000001	-0.535206500000001	0.291328999999999
METTL2A	-0.154669	0.477640999999999	0.0100619999999996	-0.5818775	0.276835999999999
METTL2B	-0.154669	0.477640999999999	0.0100619999999996	-0.5818775	0.276835999999999
DENND1C	-0.471515	-0.307755	-0.124277	-0.0181434999999999	0.018643
DENND2D	0.176224	0.292553000000001	0.121385	-0.0556945000000004	0.195579
NDRG3	0.451445000000001	0.478749	-0.355027	-0.342089	0.161363
KCNQ4	-0.0866210000000001	0.0470509999999997	-0.366036	0.0165790000000001	0.205712
HTR3B	-0.158423	0	-0.166399	0.502073	0.00196699999999961
TNFSF15	0.0947489999999998	0.193013	-0.37482	-0.0303035	0.300521
FEZF2	-0.024826	0.254828	0.0139900000000002	0.0656479999999999	-0.227076
APOL3	-0.0471279999999998	-0.206221	-0.158174000000001	0.1774	0.291798
PPP1R9A	-0.688998	-0.586472	0.535806999999999	-0.36241	0.60054
NOX3	0.0239700000000003	0.0708699999999998	-0.127509	0.0922359999999998	0.192556
OGFOD1	-0.0638159999999992	0.104997000000001	0.0347189999999991	0.0299640000000005	-0.294651
INSL5	0.11188	-0.241843	-0.0200609999999997	0.0297005000000001	0
IKZF3	-0.0578879999999997	0.0563690000000001	0.0776140000000001	-0.0826884999999997	0.185222
ELP3	0.231390999999999	0.322564000000001	-0.157870999999999	-0.0392334999999999	0.204137
KCNE2	-0.132421000000001	-0.339632999999999	-0.0378290000000003	0.195781999999999	0.205314
TMCO6	-0.0266659999999996	-0.415253	-0.0320089999999995	-0.0861425000000002	0.084206
KCNMB2	0.0351040000000005	-0.793122	-0.18651	0.170267	0.315334
UTP14A	0.453673	0.300335	-0.22088	0.00974300000000028	0.526005
C6orf15	-0.0762419999999997	0.0958730000000001	-0.164319	0.321945	0.207733999999999
TRPM6	0.0330329999999996	0.196725000000001	0.189483999999999	0.220420999999999	0.255982
WDR52	-0.211538	0.419969	-0.20214	-0.834899	-0.365966
NIPSNAP3B	0.0684469999999999	0.0744269999999996	0.0202709999999997	-0.0721935	0.343696
CHRNA9	-0.0351920000000003	0.186745	-0.0687170000000004	-0.236408	0.264872
PDE11A	-0.284122	-0.365652	-0.170694999999999	-0.0937035000000002	0.0967479999999998
IL26	-0.062316	-0.275464	-0.0465060000000004	-0.00500949999999989	-0.0688119999999999
IL1RAPL2	-0.127701	0.0834459999999995	0.271701	0.0366605	0.0764550000000002
WNT16	0.186940000000001	0.0189199999999996	0.489129999999999	0.0954389999999998	0.137985
AMBN	-0.159092999999999	-0.249518	0.127286000000001	0.159327999999999	0.240601
LENEP	0.0512899999999998	0.0658590000000006	0.209779	0.0482120000000004	-0.201161
FLAD1	0.0512899999999998	0.0658590000000006	0.209779	0.0482120000000004	-0.201161
PKD2L2	-0.145607	-0.026726	-0.162273	0.0201130000000003	0.195201
ARHGEF38	0	0.314904	-0.134192000000001	0.0512699999999997	0.18876
CXorf48	-0.09206	-0.163864999999999	0.250664	0.1918585	0.0747
HRASLS2	0.207585	0.215919	-0.410804	0.180086	-0.302937
ZNF395	0.142361	-0.066173	0.11243	0.110815	-0.339855
FBXO16	0.142361	-0.066173	0.11243	0.110815	-0.339855
VSX1	0.0925500000000001	0.196467	-0.497473	0.1293645	-0.150179
KCNMB3	0.222079	0.709288	0.12186	0.2849515	0.224245
KCNMB3P1	0.222079	0.709288	0.12186	0.2849515	0.224245
ADAM19	-0.0633790000000003	0.098096	-0.153333	0.213407	-0.240705
A4GNT	-0.00523000000000007	-0.120394	-0.125858	0.0857864999999993	-0.0311649999999997
CLDN18	-0.224854000000001	-0.0358650000000003	-0.0898760000000003	-0.1613495	-0.119823999999999
CLDN18	-0.222578	0.148042	-0.265159	0.247671	0.058446
ANGPT4	0.135021999999999	0.182133	0.0155729999999998	0.112945499999999	0.120371
ASTE1	0.0805749999999996	0.173242	0.158198000000001	0.2460455	-0.0546290000000003
GDF2	0.107978	-0.0222830000000007	-0.455496	0.173195	-0.0105240000000002
CSAD	-0.0565170000000004	0.203199000000001	0.187383000000001	-0.159134	-1.069235
GPR132	0.308364999999999	-0.0103679999999997	-0.254457	0.108899000000001	-0.0691749999999995
EPN1	0.187926	0.137058	-0.65813	0.1152435	-0.147949
PECR	0.240416	0.0945619999999998	-0.240141	-0.2150775	0.246687
RPA4	0.388346	0.228855	0.0557609999999999	-0.124319	-0.03423
WWOX	0.183981999999999	0.112579	0.0133419999999997	-0.169620999999999	0.0511289999999995
GPR77	-0.0124749999999998	0.236018	-0.142092	-0.0428630000000001	-0.0687519999999999
MEPE	0	-0.125032	-0.267735	0.022515499999999	0.164723
PRDM9	0.00301200000000001	-0.254878	0.0734410000000003	0.1058575	-0.411538
COL8A1	0.0896509999999999	0.280344	-0.140459	0.041528	-0.256897
TRIM49	-0.0992169999999999	0.141507	-0.151684	-0.1225815	-0.387128
TRIM49L2	-0.0992169999999999	0.141507	-0.151684	-0.1225815	-0.387128
DYX1C1	0.0127069999999998	-0.147613	0.288111	-0.175088500000001	0.484027999999999
FBXO24	-0.282632	0.10749	0.0383779999999998	0.308421999999999	-0.168232000000001
GCFC1	-0.0284530000000007	-0.146416	-0.124957999999999	-0.0595609999999995	0.163506
CABP5	-0.0195599999999994	-0.0548529999999996	-0.127279000000001	0.221067	0.0903510000000001
ASCL3	0.197118	-0.459795	0.225168999999999	0.0387709999999997	0.181608
HHLA1	0.0212339999999998	0.024972	-0.183267	0.146184	-0.146942999999999
MLXIPL	-0.165762	-0.0213890000000001	-0.426375	0.237241999999999	-0.070748
CHST5	0.0362140000000002	0.404646	0.0729009999999999	-0.0114809999999999	0.00679400000000019
IL22	0.0383310000000003	0.325306	-0.307723	0.375196000000001	0.226177000000001
FGF23	-0.0586279999999997	-0.0455670000000001	-0.277995	0.0536444999999999	-0.152025999999999
CCDC70	-0.21078	-0.275283	0.175968999999999	0.0970324999999992	-0.254585
PRDM13	0.364167	-0.159085	0.416814	0.0878494999999999	0.447049
HRH4	0.111903	0.267227	0.134447	0.2526435	0.0758079999999999
HRH4	0.105622	-0.0777950000000001	-0.062894	0.0397185000000002	-0.205732
CCDC30	-0.0156899999999993	-0.171920999999999	0.0755099999999995	0.1686815	0.571507
C7orf69	-0.166817	-0.396335	0.00470300000000012	-0.1159735	-0.437822
C3orf36	-0.121570999999999	0.114517	-0.0387249999999995	-0.0369275	-0.197244
MIA2	-0.026389	0.0375139999999998	-0.123095	-0.0559865000000004	-0.130707
CYorf17	-0.232417	-0.117396	0.0648260000000001	0.110245	-0.300114
YSK4	-0.127126	-0.302045000000001	0.216048	0.0499974999999999	0.148516
C1orf129	-0.0616220000000003	-0.0725059999999997	0.0743519999999998	0.0715520000000001	-0.0166409999999999
IQCG	0.12875	0.297769	-0.246596	0.0522504999999995	0.351591
FUZ	0.0456379999999994	0.323804	-0.632959	0.0257369999999995	-0.0262039999999999
CIDEB	0.0160710000000002	-0.0687539999999993	0	0.1431285	-0.09626
TARS2	0.113758	0.324111	-0.229454	-0.0260480000000003	0
C18orf8	0.199837	-0.285627000000001	0.224365	0.2987115	0.125311
STAG3L1	-0.320818	0.407106	0.0670450000000002	0.0336365000000001	-1.16644
ZCCHC10	-0.00882799999999939	-0.213114999999999	0.418203	-0.0245790000000001	0.43054
RNFT1	0.904342	0.664731000000001	-0.329694	-0.2975865	0.696792
RNFT1	0.575879	-0.294447	-0.0226179999999996	-0.161251	-0.0782340000000001
BRCC3	0.0430270000000004	0.457171999999999	0.145150999999999	-0.116596	0.274273999999999
CHAT	-0.0488280000000003	0.126818	0.372516	-0.1268705	0.185146
SCT	-0.499109	0.411585000000001	-0.260105	-0.0282205000000006	0.549962000000001
GFRA4	-0.272041	0.231757	0	0.1444775	0.036842
ZNF155	-0.0797980000000003	-0.470495	-0.490178	0.13806	-0.0885069999999999
YEATS2	-0.0738890000000003	-0.113621	0.234752	0.00700399999999934	0.270386
CRTAC1	0.341491	-0.147889	0.0952850000000005	0.631245	0.0589889999999995
RSPH10B	-0.0638350000000001	-0.155468	0.188822	0.1278195	0.160959999999999
RSPH10B2	-0.0638350000000001	-0.155468	0.188822	0.1278195	0.160959999999999
PMS2CL	-0.0638350000000001	-0.155468	0.188822	0.1278195	0.160959999999999
NBEA	-0.122106	-0.292454999999999	0.483305	0.0837009999999996	-0.22437
C11orf61	0.16828	-0.355512	0.554971999999999	-0.2549205	0.149267
OTOR	-0.0373890000000001	0.271839000000001	0.368539999999999	0.201725	-0.0767490000000004
NPL	0.147779	-0.00528499999999976	0.308026	0.258951	0.250395
C21orf7	0.48377	0.106112	0.0146170000000003	-0.3883585	-0.175778
PBRM1	-0.145405	-0.154302	-0.0141850000000003	0.0564695	0.08392
ZNF280D	0.0493920000000001	-0.0731280000000005	0.18099	-0.2731665	0.236322
NELF	0.214059	0.479902999999999	-0.44591	-0.3743265	-0.528464
RIPK4	-0.0725620000000013	-0.450302000000001	-0.122662	-0.086633	-0.348738
SCMH1	0.0693600000000005	-0.0371220000000001	-0.151984000000001	0.0242255	-0.400494999999999
RBFOX1	-0.0966259999999997	-0.0256369999999997	0.0807500000000001	0.0875100000000009	-0.317483
TPK1	0.141969	-0.258427999999999	0.311229	-0.105265	-0.192844
KLHDC4	-0.0150920000000001	-0.374101	0.0635500000000002	0.2709355	-0.140652
SCYL2	0.879086	0.411353	-0.299898	-1.1746075	0.814101
KLHL3	-0.242893	0.128502	0.179395	0.0246220000000008	-0.919783
C1orf56	-0.503235	-0.259583	1.420129	0.247782	-0.271784999999999
CISH	0.113794	0.608949	-0.0011909999999995	-0.1328775	0.0580569999999998
DCAKD	-0.231957	0.184623999999999	-0.417261	-0.213068499999999	0.0128200000000005
DCAKD	-0.280572	-0.481801	-0.00119099999999994	-0.084759	-0.0616969999999997
ACCN4	-0.022939	0.206108	0.0110800000000006	0.1573635	-0.0848589999999998
COQ3	-0.0962860000000001	-0.00952000000000019	-0.118123	0.1045	0.244187
TRMT61B	0.0557349999999985	-0.0870810000000013	0.341282999999999	0.1075325	0.292408
ARID4B	-0.0232159999999997	0.00822200000000173	0.308024000000001	-0.00604099999999974	0.0823029999999996
C14orf102	-0.131297	0.347902	0.0506819999999997	-0.1913145	-0.370039
ANKRD2	0.0229560000000006	-0.356912	-0.384013	0.317735999999999	0.183981
FAM135A	0.0829370000000003	-0.038338	0	0.0742595000000001	-0.110555
BACH2	0.101194	-0.172087	0.502478	0.1451325	0.265021
TGFBRAP1	-0.0886079999999998	0.0352969999999999	0.116012	-0.00980749999999997	0.222034000000001
STMN4	-0.0176599999999998	-0.333747	0.293103	0.142174	-0.152397
OSBP2	0.0979390000000002	0.808956	-0.324770999999999	-0.0305359999999997	-0.365403000000001
HMGN5	0.115431	-0.0504199999999999	0.0632520000000003	-0.0514410000000001	0.081194
FCRL2	0.00277399999999961	-0.332767	-0.20711	0.3631735	-0.243593
B3GNT4	0.016438	-0.183126	-0.188962999999999	0.164149	-0.223868
BCL2L14	0	-0.269255	0.408621999999999	-0.146186499999999	0.204391999999999
FZD5	0.122281	-0.885022	0.192935	-0.3577765	0.141248999999999
TNS1	-0.153168	0.7335	-0.0364990000000001	0.1480805	-0.49864
WBSCR16	0.198117999999999	0.207108000000001	-0.412329999999999	-0.230826499999999	-0.255246
WHSC1L1	0.0732239999999997	-0.281702	0.429577	0.0842564999999995	0.436399
FAM117A	-0.0393970000000001	-0.0338950000000002	-0.172545	-0.046468	0.119009
MXD3	-0.0304780000000004	0.436656	-0.331742	0.156411500000001	0.0205799999999998
INO80B	-0.0919570000000007	0.699975999999999	-0.460125000000001	-0.4066515	-0.337051
GSG1	0.0843919999999998	-0.13715	-0.277974	-0.0401759999999998	0.16527
TXNDC5	-0.172047000000001	0.254196	-0.313471999999999	-0.163779999999999	-0.0650089999999999
PITPNM3	-0.262229	0.127816	-0.166897	-0.0555760000000003	-0.0482779999999998
TMEM93	0.262791	0.261264000000001	0.0150290000000002	-0.1006465	0.269997999999999
HDHD3	0.0485630000000006	0.232082	-0.313984	-0.148451	-0.231856
FBXO38	-0.126249	-0.0624349999999989	0.178293	-0.0131304999999999	0.30904
KIF18A	-0.0653610000000002	0.204312	0.148305000000001	0.0920174999999999	0.544026000000001
TEX11	-0.148615	-0.556831000000001	-0.314674999999999	0.0834555000000003	0.0430770000000003
CSRNP2	0.176337	0.373443	0.0706129999999998	0.0614935000000001	0.0511860000000004
MAGED4	0.20925	0.577631	-0.105405	-0.294903	-0.113302
MAGED4B	0.20925	0.577631	-0.105405	-0.294903	-0.113302
SLC2A11	0.133788	-0.0719560000000001	0.122048	-0.0605355000000003	-0.235995
SF3B5	0.202516000000001	0.691859999999998	-0.286135	-0.230902500000001	0.0588099999999994
TARDBP	0.44211	0.562749	-1.474712	-0.213581	-0.414153
C15orf44	-0.0284899999999997	0.474294999999999	-0.454795000000001	0.114057000000001	-0.148631
TM7SF4	-0.0932980000000003	-0.458393	0.0121600000000002	0.166366	0.00055000000000005
FAM108A1	0.0757309999999993	0.749078	-0.766144000000001	-0.565068500000001	0.133549
FAM108A3P	0.0757309999999993	0.749078	-0.766144000000001	-0.565068500000001	0.133549
FAM108A2	0.0757309999999993	0.749078	-0.766144000000001	-0.565068500000001	0.133549
FAM108A7P	0.0757309999999993	0.749078	-0.766144000000001	-0.565068500000001	0.133549
SGPP1	0.899503000000001	0.748206	-0.0320580000000001	-0.4977105	0.0623659999999999
SH3BGRL3	0.341139999999999	0.963093000000001	-0.26825	-0.0904560000000014	-0.638025000000001
QTRT1	-0.0213589999999995	0.281239999999999	-0.397798	-0.0930045000000002	-0.271077
IL21	-0.121392999999999	0.100749	-0.124676	0.1451335	-0.445598
C1orf21	0.223941	0.245414	-0.0436689999999995	0.268733999999999	-0.18752
RNF208	0.0394619999999994	0.140544	-0.236531	0.193728500000001	-0.229146
LMAN2L	0.0129100000000015	-0.0863459999999989	0.0258759999999985	0.0787044999999988	0.0667819999999999
SYNC	0.0378729999999994	0.323159	0.323682	-0.317717500000001	-0.0630899999999999
PUS3	-0.386674	0.29481	-0.194682999999999	0.0677559999999993	0.306039
HOXB8	0.00217299999999998	-0.0609760000000001	0	0.0756030000000001	-0.259252999999999
GDAP1	0.446986	0.445628	-0.455442	-0.286413500000001	0.550599999999999
PARD3	0.0580999999999996	0.41845	-0.210012	-0.4655175	-0.348262
RUNX2	-0.0792729999999997	-0.239286	-0.294731000000001	0.139336	0.0857929999999998
SRC	-0.0395760000000003	0.126618	-0.508812	-1.0781355	-0.0917539999999999
ST8SIA2	-0.0726609999999992	-0.0216799999999999	0.105456	0.0886164999999997	-0.0503079999999994
RNASEL	-0.0328020000000002	0.563902000000001	-0.259308	-0.25664	-0.396088
GPR22	-0.202572	0.0331890000000001	-0.049823	0.252622	-0.0983879999999999
DLX6	-0.198538	-0.341318	-0.35456	-0.0073464999999997	0.113917
MUM1	0.368689	-0.125192	-0.229194	-0.283426	-0.240199
ULBP2	0.330539	0.924510000000001	-0.325404000000001	-0.1199175	-0.00104199999999999
PTCH2	-0.285561	-0.0976239999999997	0.130849	0.0430399999999995	0.220533
DEF6	-0.161303999999999	0.316723	-0.52414	0.0294094999999999	0.00453399999999959
GPR21	-0.0717889999999999	0.057372	-0.06752	0.0342824999999998	0.1218
RABGAP1	-0.0717889999999999	0.057372	-0.06752	0.0342824999999998	0.1218
CIDEA	-0.119077	-0.0175349999999996	0	0.112682	0.0118780000000003
TECTA	-0.0723699999999998	-0.231763	-0.451873	-0.1176445	0.336765
GPRC5D	-0.0490879999999994	0.817782999999999	0.062824	0.0597649999999996	0.549067999999999
SLC22A8	-0.0360849999999999	0.327376	-0.434938	0.234424	0.262373
GPR173	0.14134	0.0293590000000004	-0.167883000000001	0.114242	-0.268667
C15orf2	0.0568629999999999	0.718447	-0.0596459999999999	0.0612005	0.276194
C6orf27	-0.200149000000001	0.0883049999999992	0.044397	0.3579425	-0.0132620000000001
KLF15	0	0.386726	-0.00645199999999946	0.2739045	0.294359
PCDHB1	-0.0636400000000004	-0.180528000000001	-0.041188	0.1466715	0.0196529999999999
UGT1A8	0.376958	0.471343	-0.134164999999999	-0.550343499999999	-0.00757800000000053
UGT1A9	0.376958	0.471343	-0.134164999999999	-0.550343499999999	-0.00757800000000053
GPR27	0.0340490000000004	0.299289	0	-0.0154130000000006	-0.190271
KCNIP1	-0.0375920000000001	-0.446715999999999	-0.115561	-0.0167739999999998	0.19667
FRS2	0.457896	-0.188573	-0.0553339999999993	0.133062	-0.378818
FGF14	0.0354480000000001	-0.093137	0.0568630000000003	0.0362604999999996	-0.395761
LYRM2	-0.000645999999999702	0.431266	0.196277	-0.1523255	0.552186000000001
GLP2R	0.074465	-0.111351	-0.460968	-0.493907000000001	0.226198
GPR52	-0.268227	-0.184187000000001	0.465698	0.3948915	0.459883
GDF9	0.136223	0.0295199999999998	-0.0787269999999998	-0.0368674999999996	0.360248
FGF22	0.239658	0.572943	0.137985	-0.163	0.32397
CATSPERG	0.158918	0.168703	0.167981999999999	0.0449945000000005	-0.154559
PCDHB6	-0.239872	0.00217299999999998	-0.277974	-0.23852	-0.0585290000000001
NEUROD4	-0.0573259999999998	-0.131971	-0.00949799999999978	0.00814049999999966	-0.0372009999999996
PCDHB8	0.199326	0.172716	-0.156462	0.0712484999999998	-0.128877
PCDHB16	0.199326	0.172716	-0.156462	0.0712484999999998	-0.128877
BCL2L10	0	0.0876390000000002	-0.00282800000000005	0.0879965000000009	-0.0583910000000003
KCNIP2	-0.0898380000000003	0.118419	-0.0551969999999997	-0.0138330000000009	-0.267568
NPVF	-0.0183789999999999	-0.0198209999999999	0.253927	0.0609245	0.187069
ULBP1	0.105378	-0.144301	0	-0.181173500000001	-0.244068
TAS2R1	-0.00429300000000055	0.730229	-0.23377	0.0017750000000003	0.032921
KCNK13	0.0488570000000004	0.359864	-0.0259510000000001	-0.153628	-0.267243
TUBD1	0.237619	0.237912	0.0412879999999998	-0.363067500000001	0.1587
OPN1MW	0.0951870000000001	0.0100660000000001	0.0149819999999998	0.00420599999999993	-0.152114
OPN1LW	0.0951870000000001	0.0100660000000001	0.0149819999999998	0.00420599999999993	-0.152114
OPN1MW2	0.0951870000000001	0.0100660000000001	0.0149819999999998	0.00420599999999993	-0.152114
CLDN17	0.0510380000000001	-0.0468229999999998	0.00204499999999985	-0.0805059999999997	-0.293057
OR52A1	-0.0208049999999993	0	0.065804	0.172189500000001	0.176776
CHRM2	0.121758	0.0509309999999998	0.186583	0.101446	1.016104
CTLA4	0.120827	-0.634786	0.0582259999999994	0.0131895000000011	-0.117809
BMP15	-0.127617	-0.217637	-0.0685479999999998	0.0321764999999998	-0.18777
FOXP3	-0.147043	-0.28074	-0.157904	0.125903500000001	-0.0592120000000005
FOXP3	-0.201226	0.00823699999999938	-0.115337	0.142909	0.0177950000000004
SMG9	0.167058	0.603001	-0.688055	-0.231148	-0.662142
ATOH1	-0.0515020000000002	-0.127795	0.0530520000000001	0.0542500000000006	0.229188000000001
ADAM29	-0.0835150000000002	0.264537	0.282967	0.1223145	-0.0553920000000003
OR10C1	0.126651	0.167072	-0.122958	0.112461	0.265037
CDX4	-0.215241000000001	-0.118253999999999	-0.315001000000001	0.0627515000000001	-0.276939
OR1D5	0.0970529999999998	0.106891	-0.505946	-0.2652025	0
OR1D4	0.0970529999999998	0.106891	-0.505946	-0.2652025	0
C6orf25	0.195198	0.409998	-0.0808409999999995	0.125865	-0.0650309999999994
OR11A1	0	0.345042	-0.0140549999999999	0.064308	0.204931
OR12D2	-0.115450999999999	-0.147126	-0.153504	0.1941965	0.173386
FFAR2	0	0.221848	-0.12138	0.0329465	-0.0823710000000002
OR10J1	0.164494	-0.154648	0	0.139631	0.23409
CHRM5	-0.155168	-0.534783	-0.203338	0.0579825000000005	0.394127
NPPC	-0.256898000000001	0.166517	0.198203	0.283040000000001	-0.251362
VPREB1	0.187746	0.176592	-0.0544929999999999	0.1201415	-0.275668
HOXC8	0.0767739999999995	0.00750399999999996	0.00553999999999988	0.0770334999999998	0.184781
HTR1A	-0.393858	0.205478	-0.246171	0.188749	-0.306081
OR3A1	-0.226503	0.331761	-0.0768979999999999	0.206175000000001	0.25725
MCHR1	-0.0666609999999999	0.700805	0.362365	0.00134200000000018	-0.203241
CHRNG	0.0147570000000004	0.0818889999999994	-0.0621320000000001	0.105488	0.0539719999999999
P2RX2	-0.208058	-0.255083	-0.122001	0.2192565	0.294745000000001
CHRM4	-0.121194	0.513662	-0.0692450000000004	0.374097	-0.126446
NPBWR2	-0.287722	-0.161067	0.144222	0.401458	-0.15901
GDNF	-0.00909599999999955	-0.023714	0.0914720000000004	0.0349409999999999	0.0430770000000003
GHSR	0.135389	-0.014812	-0.317453	0.047933500000001	-0.587276999999999
OMP	0.379605	0.43555	-0.0495929999999998	0.1173235	-0.284897
HTR5A	0	0.122668	-0.0887090000000006	0.204158	-0.0278390000000002
GPR25	0.0109830000000004	0.091037	-0.225439	0.260031	-0.0199380000000002
GRID2	0.15095	-0.122542	-0.090141	-0.0399844999999992	0
MLNR	-0.13698	0.214135	0.123214	0.0707175000000002	-0.121826
NKX6-1	0.0177740000000002	0.102196999999999	-0.303201	0.179388	-0.0690299999999997
MOS	-0.0833689999999998	0.221489	-0.0154670000000001	0.0875219999999999	-0.179682
NEU2	-0.0980359999999996	0.157789	-0.0213400000000004	0.0438514999999997	0.0303300000000002
MTNR1A	-0.192301	-0.218971	0.29113	0.350257500000001	0.344499
TNFSF18	-0.267477	0.0362230000000006	0	-0.1704125	-0.0131290000000002
P2RX2	0.0479750000000001	-0.447001999999999	-0.0614079999999992	0.2678865	0.13185
PSPN	0.317688	0.161291	-0.513342000000001	0.0233570000000007	-0.272794
FGF16	0.111910000000001	0.0834279999999996	0.066535	-0.0499584999999998	0.548679
OR1G1	0.156542	-0.245923	0.644672	0.310859000000001	0.301866
FGF17	-0.0886269999999998	-0.209089	-0.273626	-0.0492534999999998	-0.0473999999999997
RBPJL	-0.256173	-0.574142	0.0118519999999993	0.1907035	-0.180287
CER1	0	-0.688704	0.191887	-0.0947419999999992	-0.435775
MORF4L1	0.436796999999999	0.952105000000001	-0.0259209999999985	-0.231066999999999	0.418616
MORF4	0.436796999999999	0.952105000000001	-0.0259209999999985	-0.231066999999999	0.418616
MORF4L1P1	0.436796999999999	0.952105000000001	-0.0259209999999985	-0.231066999999999	0.418616
OR2N1P	0.0407279999999997	-0.229275	0.240438999999999	-0.161445	0.0608060000000004
NMUR1	0.0394399999999999	0.678477	-0.262486	0.162018	-0.265277999999999
UCP1	-0.422023	0.164086	0.00576299999999996	-0.0404765000000005	-0.010643
FFAR3	-0.303919	-0.069553	-0.211951	0.0866885000000002	-0.136999
GPR42	-0.303919	-0.069553	-0.211951	0.0866885000000002	-0.136999
OR3A2	-0.202888	-0.566194	-0.252631	0.290993	-0.186058
NPFFR1	0	0.262962	-0.0242050000000003	0.1802625	-0.178990000000001
OR1A1	-0.404584	-0.336471	0.119687	0.267654	0.319024
PLA2G2E	-0.0353339999999998	0.367241	0.217532	0.235233	-0.212491
MTMR8	-0.180787	-0.301797	0.167736	0.5741215	0.221921
TAS2R14	0.356962	0.0243479999999998	0.015482	-0.2560225	-0.110525
TAS2R4	0.103386	0.1609	0	-0.0626964999999999	0.00834599999999996
TAAR3	0.0742829999999999	-0.244483	0	0.2975245	-0.0134609999999999
TAAR2	-0.0507309999999999	0	-0.0899230000000002	-0.38256	-0.223532
TAS2R13	-0.109805	-0.343312	-0.434119	0.1434895	-0.104086
TAS2R7	-0.107714	0.118745	0.142775	0.0137144999999999	0.130849
TAS2R10	-0.106236	0.108278	-0.0440019999999999	-0.1097455	-0.191618
TAS2R8	-0.0432589999999999	-0.267657	0.0156499999999999	0.210458	-0.0269920000000003
EDA2R	-0.116648	0.445169	-0.0731519999999994	-0.443141499999999	0.0732480000000004
MYO3A	-0.102206999999999	-0.268908	0.196784	0.0497580000000002	-0.554923
CACNG5	-0.0745050000000003	0.0345390000000005	-0.0800700000000001	-0.0926489999999998	0.515803
OR1F1	0.128401999999999	-0.2139	-0.0157080000000001	0.278185000000001	-0.00571300000000008
INSL6	-0.457863	0.206182	-0.148814000000001	0.0873615000000001	0.185314
IL36A	-0.177639	-0.0661140000000007	-0.167857	0.1582915	-0.626965999999999
C6orf26	-0.170185	0.163554	-0.023682	0.0322209999999998	-0.0758070000000002
MSH5-C6orf26	-0.170185	0.163554	-0.023682	0.0322209999999998	-0.0758070000000002
MSH5	-0.170185	0.163554	-0.023682	0.0322209999999998	-0.0758070000000002
GJD2	-0.160264	0.551514	0.0678829999999992	0.440406000000001	0.0984369999999997
PCDHB12	-0.272858	0.0760509999999996	-0.191058	-0.0150484999999998	-0.159531
PCDHB11	-0.272858	0.0760509999999996	-0.191058	-0.0150484999999998	-0.159531
OR2S2	0.0135680000000002	-0.0349940000000002	0.022157	0.2978865	-0.0575989999999997
PCDHB2	-0.106741	-0.146695	0.0237110000000005	-0.0601905	0.0827979999999995
PCDHB3	-0.106741	-0.146695	0.0237110000000005	-0.0601905	0.0827979999999995
HOXD12	0.136551	-0.143446	-0.142286	0.092708	-0.341175
VN1R1	0	0.0196139999999998	0.291995	-0.3392465	0.069455
KCNAB3	-0.0368129999999995	0.172781000000001	-0.156263	-0.00702800000000003	-0.261126
DEFB126	0.060934	0.260352	0.078357	-0.0309889999999999	0.010983
GJA9	0.166443	-0.113619	0.003247	0.302767999999999	0.0773339999999996
MYCBP	0.166443	-0.113619	0.003247	0.302767999999999	0.0773339999999996
PLA2G2F	0.0651530000000005	-0.293411	0.147366000000001	-0.267474	0
S1PR5	0.156181	0.555424	-0.0791539999999999	-0.124867	-0.0437960000000004
MED16	0.0279769999999999	0.762269	-0.746926	-0.2785835	-0.323836999999999
ADAMTS12	-0.0274529999999995	0.715520000000001	-0.00478699999999943	-0.0590039999999989	0.243519
NCRNA00287	-0.161065	-0.0177579999999997	0	0.186516	0.0934299999999997
MIR600	-0.161065	-0.0177579999999997	0	0.186516	0.0934299999999997
YIPF5	0.48465	0.879253	-0.221507	-0.7249535	0.103272
OR51E2	0.390428	-0.121671	-0.289902	0.2181655	0.106037000000001
ISCA1P1	0.629575	0.574089	0.000855000000000494	-0.2191855	0.895609
ISCA1	0.629575	0.574089	0.000855000000000494	-0.2191855	0.895609
ISCA1P6	0.629575	0.574089	0.000855000000000494	-0.2191855	0.895609
OR3A3	-0.179208	-0.0825129999999996	0.0702959999999999	0.286139500000001	0.253466
CCNL2	-0.056438	0.439280999999999	-0.199838	-0.6087805	-0.59564
TBL1XR1	0.364151	0.518736000000001	0.174965	-0.445855999999999	0.29637
TEX13A	-0.0948329999999995	-0.00770499999999963	-0.0136770000000004	0.00712500000000027	0.0924500000000004
RNF146	0.0232749999999999	0.810806	-0.295459	-0.202938500000001	-0.031199
OR12D3	-0.194501	0.361097	0.25324	0.1742445	0.159988999999999
